,id,name,nationality,city,mobile_number,alternate_mobile_number,primary_email_id,alternate_email_id,birthday,tagline,hastags,about,gpa,company name,industry,locality,country,language,industry_knowledge,tools_and_technologies
210,210,Carlos Anaya,Mexico,Mexico,7053956777,8996391039,kc112zsxmf@gmail.com,9qc1wv6gxn@outlook.com,21-01-2016,LbYTEJAuSaWwXJHgMITQbuQnU,#GwACsxB,ijPKXdgfoPMZDJufvyUqCNOHEQNLjOSkNUqSfgQLXQjeSokGAZvNSbjXDdDfTsycCoVHvrtbkPmNMcsNjBUIIdSZTyxcfPVmGMpoOwqeIWjPvSiFjkahlBtBcWRTYEBBvwrNHSZchpbByFCvTaUmkvPcvDliUtkBTFekMIBKyGASZQCtQIpcuycuBuugNqYlWXLzZTJigoytGbwwfMqARQwdEgIDioMpgwBXscQWHgzyrtoOwQMGwaIZsE,3.67,sncf,transportation/trucking/railroad,"saint-denis-de-palin, centre, france",france,Pushto,Microsoft Word,Word processing software
211,211,Felipe Martinez Acosta,Chile,Santiago,8392723444,7503957170,ygnjwlvs07@gmail.com,0ysypmw268@outlook.com,23-05-2012,MZciSyGnbPfHOZqNoqIcGITVn,#vgpPScR,zOJJjWfiIZDbNZJEUekfIuBxhdCOloDXsFjPYtTwBTCqSPmZpWtuCmVsrGaYXxKsQRReIanjLUzhbUWTSRlgpUmVQvKNBzaAqnIASOoAclDMBTERPhkQWhShSZXZhhKdHIweCurVLTTtMmAgtYKvpcikxWZmvdhOkFgkBXKusTKIlcNssoSMZHAikiWvTVcCaopwgiAQBefreqQTFEAjgIvOrJenXyJmjwofwWdPOayPJXmUFadAQqWDGc,2.52,social security administration,government administration,"baltimore, maryland, united states",united states,Estonian,Penultimate,Word processing software
212,212,Emma Casias,United States of America,Rochester,7353791808,9268034983,vundbarg0v@gmail.com,lq8n5vhs1f@outlook.com,08-06-2008,oxPLYVkIVbRtDGNCjrCqBalAB,#PtuCzVt,pnoYipZnHydxilWzHTQdwmJkQwJpzjttyRApBlWgtZuiSxAGFFquGvyzuWEsiveWQptUVAJavsvfILhWMQFbFuQxSxTyDhWeWmztjfOUzKSemiGrdMWHdNXIlkVDPAWZilEgUgZQLmRphOEAjdzCmHCBAWGfMmYQqhdQJLctSZdcndAXvgpTUmNshcoWhoXUYjHDOQUEbXvcpoLaNQjOuLCLDEKyZdDSdyhyKjjlepawYtQVwXQSXSdkao,3.33,"bright futures, a college and career management company",mental health care,,,Indonesian,PTC Arbortext Editor,Word processing software
213,213,Adolf Malik,Korea (Republic of),Seoul,7716505372,9650539799,y4sg555lpv@gmail.com,ki8jn3mmpl@outlook.com,13-12-2021,zsBAdadlZWzEdrMYUMBdbfdaX,#wJmzqFc,XxvXijpIlRfvLFLUsVGlecYBhosKPCVjwXvwhOrBniPwFvTZfJFQetLknNiTbuEyzOUyJdbbmRlZNrVLOxTFvSDCxbniipGGHzrOKjQLxBGIFfmBqbPsKHTQoBZdnfRjDraahxQufCxdiNastDIgCziTkqaujsaAiQcjnhCnGUZOwJmVDEKZMMmSMInJopYCsmHXwsfZeHZzofXrCfciGGmkZLoxdLjNGpRogYImCsmUgGNaipQVTqewQZ,3.31,costco wholesale,retail,"issaquah, washington, united states",united states,Korean,Rocket/Folio NXT,Desktop publishing software
214,214,Christian Chow,China,Handan,8922185121,7202150289,rsz81nzexn@gmail.com,zrqsm6zlx2@outlook.com,08-07-2000,PoawSPvupTfowGvnQgefVNuDj,#AdJINeQ,MKlMZNBDAfgvLdFLeGDDVZUKaeGpwtDIciPNqJiqTbrIxUxEKiiKkyRqtdfzEJVDFAzNezSABYbRRHayuTwpbLYGjiyhVKEzdjeHeLiIAdpUQigbJpZcqnaaPbPcYWDnnYUhIsPpeUjOKNEkAQCZkTcCZAVPqPDYLsEcnjAUIoQJXhDLMupJlyzxRjklWPRMAAltAnYrOtLHeAkCuaotahfoFmfitIMVVKyFokqBbIufnRRlCMMFDoocyZ,3.13,thales,defense & space,"alexandria, virginia, united states",united states,Japanese,Structured query language SQL,Data base user interface and query software
215,215,Asad el-Yacoub,India,Thana,6910162689,7658923007,9fx7kzrog8@gmail.com,125ahgmc4k@outlook.com,18-03-2018,OfCMZFQcDDCHJvQeEwtHzNQDp,#LuCctfm,ZdgSrykbXlrDhynrzbtFNvNffElXcDgayJaBDZDfAXETcwFPLesfZREsSGnZFLGGtSQNGLmpYCyokpzhceTkWpnADsrrpWUywPazBEClDjAPyybTQldrRaLjmvvEPUuJJfehaOGHxzLFhPmLUHPmZffTbVupAGLhFOMYiEhWfNrOkufAlpoLvqRQhCHurPmAUtmdtiCUPHnAGtwnHOXncreDcQoncREvpJjJzNrcNIAmomNdWwkCduPRaF,2.88,convergys,outsourcing/offshoring,"cincinnati, ohio, united states",united states,Pushto,Web browser software,Internet browser software
216,216,Holly Marshall,United States of America,San Francisco,8743972386,9889841293,4ywbexuooi@gmail.com,b576s0brk3@outlook.com,23-04-2021,aFaKgDBPQQiCkrYGXsoDfSnZk,#fvAROvB,csBmGrehIVdLncNAfTFaeofBOaZtESxlxfVBKTLEROFLSIhpfENKOJxPVXjFsQprnAroFFGVtPMpiVtvYBTNTZzuiSvNmqUnbjJtpsPJYAareRTOvfiAxnhGwwySKathbVIupQkqfnRwNSDLuohfemUeoqEnYvpXFpatSXqVLXIRBhBCzRPBOdKovGZmCKDmaedOWVHljXhBfKqWizrvNLnHePuuGJoueJSeQZhBYgLNAycayxJXskcWAW,2.65,ministry of education,design,,,Latin,Windows Media Player,Music or sound editing software
217,217,Brandilyn Hanselman,Russian Federation,Chelyabinsk,8564583103,7954808869,xpwmkb3g9q@gmail.com,1fr5uykwrk@outlook.com,06-12-1988,mTswESOoizhjLqAbGRDvdqeAp,#cfnHMAR,BzZHOMrCCvHPeTwvYkgmCtwwPwWKKyjMPcwpzpslnzuFYSWFyVBbbUnUcHHmjXSYMvtCfDklqqlOyeNHYPkBaHSgbribzmbqIuBmAhmqoyJKcPmwJkDlRcvEiuRAJqjRHdKdIusyIqnxoiivxoEnCCdwFkYHKgRvkMUXxcWQnsRjlPBdmXfaqoVdVjMLHXmFMvvmuiImHgbdbBWdKJuKexshcbeudZuWwfaFNIYqrHdzcEFqFwtnwrAnqH,2.97,tesco plc,retail,"hertfordshire, hertfordshire, united kingdom",united kingdom,Turkish,XMetaL Author,Word processing software
218,218,Nicole Patria,China,Chongqing,6745835515,7935178895,ix1bgyxx1z@gmail.com,6ztjv1jr4j@outlook.com,07-11-1972,EtfIcBXylxrXMAOHvmfJEaOkB,#VwBVGjb,qVVVaTyXZNUMgnnujKThkpUFFCxvuokRkWQVxLBxESEqRUITiOlTVfcDvJumQBiXyMqncktPXZMefIzudwunNLSoHrjmqvgrFexrLhGRvLmBmAEGzDAiUIfeJQKNdzTSQogmhGzECckBeDNiBCqUaBPqxbqaFxOjaHdYadpUuaaMExkTSZkfJoryLGnjcMeHhjwsFDQmbsYIaksterDJofOHlOpKzaThBIzUyxoyvlmgLKVOXaYLWtYjNh,2.62,iqvia,hospital & health care,"danbury, connecticut, united states",united states,Portugese,Actuate BIRT,Business intelligence and data analysis software
219,219,Kyler Grieshaber,United States of America,Cohoes,8453984938,8450839724,n2ml4cr5op@gmail.com,69bniddt8u@outlook.com,12-01-1983,WxRuGJvlzwSbdpfFqUQROIWDy,#oOLytmX,LAIIqYYqVjqlDOSwczglAGqzMXeideXZRdKGetemExpZKjbWUWafuAmzawWodqhAGbTIrDbAqmfDfxlYeHRrRIdbdBOWPZxDztHTOIlPZRjVMNBAcVESPlfcNKuirQuhzluiaFQszJpMthSAJxHlddrbYgyWFWNXilEXGqCeSucEZqmdqvXvRNUgpTjFcaCWlRMUhERmtgWCwbiArQoZvvFqAyFbuIzQxiAusMAbvSFnxAfvbThZJnKoQM,3.06,salesforce,internet,"san francisco, california, united states",united states,Persian,Adobe Systems Adobe Acrobat,Document management software
220,220,Jasper Stang,United States of America,Sacramento,6817078875,6872378871,al9umbkeu4@gmail.com,wvwqczyerx@outlook.com,13-05-2013,FwwEIyEuSzQcBHHSREJGqKIyV,#urOmUlZ,WbIfdEKwdnMFVAfRqwZIJGaLEKEjfHIfiNqWFPwSnTXcGCjbLMwSYepYqWrBSjVzQMxfJezANitkmqWYvilEZeWstXxFfZotZfVMyNBkGlLpCYJtMnDVpViQAqEllzQAUjeMzimyEivAJBVbWLAxzsTmXOKGsPXxjMIJDIfpAAbzbSjhvldSYHrkfZdoCYdkTjiESSCaZTRvvVPUzrFPVPgRBeqxQGIpWLZCaHBnivGgoWDQUQAwXqHAAR,4.15,edf,oil & energy,"france, aquitaine, france",france,Pushto,Adobe Systems Adobe AfterEffects,Video creation and editing software
221,221,Anthony Visocsky,United States of America,Santa Rosa,7652029369,8664474619,mrbi8n07m3@gmail.com,kjpfp20cfs@outlook.com,05-05-2016,nGmMqQwWoUptATFQOHqdcyBfv,#IluFpxT,oNSgoLiFTnmdWXvpFTwRdWisogVyucjzLXYglbeiwVifVDxnQVHEihjifaGGAkfCLIJtVZwMlrSsHtUnPCvfEuFjqCpzKvTmZPlDEwQxlQMeAvVzziebKEuYgBkiUAeUPmMAyrikRRyKNvJeWFAYOUcVpFcdYdaiqAZIWHWmZPMVuAXbgISssBTkDUiyRKWOWsZbzLSSBJCuHxdFCOKaWATRTtUFmenEkxYWzeFSfwhlHJJrfcbnyAUcdP,3.41,prefeitura municipal,information technology and services,,,Hindi,Adobe Systems Adobe Creative Suite,Development environment software
222,222,Jake Seime,United States of America,Reno,6698216641,7221703464,6l52vrdzie@gmail.com,1s14lxcqpa@outlook.com,23-12-2014,ORwiUrvzyBadCiYbTIgRGqiWk,#IZYdOxp,PqjXxgfhOnuGwWRSwusiwjpnLkjnchWfoSHLfWECTwvbBkQBBIrlzKuMhlCoQVTNuvAdJoByHZLeGXtOvKasAWsMUVXSZuNbPNQQTByOqqwAjOBZyCqNfhZFHtatDtJOEAhUonPlcvLOmgpTVVzqqMFZzOxfLOuDvNBcCZtQIPCAhajxqVnbhPMABTKZPSQVMzhIwvIONnTNYbenXIpwvYBELLPwoluRckTnJfaHpUvqIJYKGZXwzlqzTQ,3.21,the dow chemical company,chemicals,"midland, michigan, united states",united states,Latin,Adobe Systems Adobe Dreamweaver,Web page creation and editing software
223,223,Dasha Bannock Lee,United States of America,San Diego,7974634383,8131478857,bz7c5fi7fp@gmail.com,6stzyug7ze@outlook.com,13-04-2007,oCRbrIUzmDAualOtuJLFnOnuS,#XAOwPhY,bLjqiIiTWbiEgDPVRyrnRQvabxZehSBmvCIPISlmaEpWkAkXLBamlesfxfxZCSjRABvsUEtYDNbpkvExOfwusRzizYNFtwOFDPWdASVsaiVyiCvkMpIixytwuzAfJPIbSTgyFBtQTZQcEOEgZbqfZljwsEdGEMBfzQpUqVeaEQLXPlgWTFjrLKzixCeqyTmmAZIkoFFAfncujRAuyjRZwYebpwISGMKZwFtySdZXoEWxtRcbntIqhadfZx,3.48,forza silicon,human resources,,,Dutch,Adobe Systems Adobe Flash Player,Web page creation and editing software
224,224,Anthony Mcdevitt,United States of America,Los Angeles,8769966064,8111799588,4qofilthqi@gmail.com,baty0d1ssg@outlook.com,01-09-1986,frLHPdplJDRBKTCzxbOuFGUKu,#nBZqTUC,qRQinqFAZYrJfrTpcKpySFXsyWcJIaFNJQnyBcXZyaDkdqhyYozARgqnEIgpplPdHCRNZnoUhHhKATfvJkxMxXMuNXinFkVWTLAiccPdWuiEkayrKhbcfPHYooyttdRFLFGrlvTtZGLYCgTLWNVbZgDGlbEIILBPqmNEVxwzMhuzoHOMRKeBCWGOAeSKXrtInEPTlxisRTNvVDVUIFYGvIsTDKNcbogbUtKUHqIIBIxlsMshFXmOCujpjG,2.95,hilton worldwide,hospitality,"mclean, virginia, united states",united states,Hindi,Adobe Systems Adobe Illustrator,Graphics or photo imaging software
225,225,Darby Focken,United States of America,Hinsdale,8743111141,8274569844,dwrb4uiluv@gmail.com,hb2moovug2@outlook.com,08-10-1962,YFVZfOyqigOZyvrNDLdmqbYhd,#aosPuGi,HymnrEFRUOcemhIiEynUuynxzEdpyjYRPwfhnNjhQpHUKUfyevShPCgrNncoHZVvWTyybuGdmsBOntwAcwbaiheNOMYTCrfiwEAJulbmhBuTzhtpDAfVlhGroAxFtdOVVnILQtYnhpHsiRbdoQUVSudJCWcsFtqWhfzNdsxJRmBMNUzJVSkFhoLsVuHZjqqtOFCQPyjPHoCjlIfPgYCJlbJmXagwRTCIVJWeYWDgBOLPvrUHvTzrNVsUJS,3.6,los angeles unified school district,education management,"los angeles, california, united states",united states,Russian,Adobe Systems Adobe InDesign,Desktop publishing software
226,226,Abigail Gallegos,Brazil,Belém,7398630826,6962592302,gsx7hammpx@gmail.com,284gz14ohr@outlook.com,15-06-1974,qFTQIakycywbTTGAQsszZmTsG,#fNDVqAD,FIXfDuyHzMziBgsqZfRZhIefXecvyjBmoNsozYColKCejxcOzsBAkcokZZgFvzvOEuuFLYpDgiNeoWIazLmfvDSSPeemOUWYQSHLVSYkimCUVNmecTQSHFNfrgTlzkLRreHPCWnsddNDJhSWkUkeIpZKfpsdWvELGRLtzYWhxIQbAlLBKgunKarnArNemFULHHqJDYutRYzwCaZuiFILFxaIwxEklZUriIjiqUwYIEMuKNfPOLmXHijCAR,2.87,army national guard,military,"arlington, virginia, united states",united states,Russian,Adobe Systems Adobe PageMaker,Desktop publishing software
227,227,Patricia Rockhold,United States of America,San Francisco,8277497199,7058796079,pyoxucnuaq@gmail.com,lrwsj6ry3b@outlook.com,05-03-2006,YAYZZclhZuwvuZPxdnTMfNYUv,#XcRMWPh,BWWfyjUlqryulvdriBIQkijZQNdumXfhYJwcMvrHWgauvcTMGQfxKPgNoduxvyMkppRNwfsBXSgsiiwSmkajGQEnlKsDpgYrvwJEXOUQJGteIXYdYyBrFbmNlvYYuYZIHjISgdbDCCjPXGxZbgliAJImIytRAqTwSaKcfmKKkmqnrirGBWCMOoePUzmUuqnppTJlFEwIEXoFvGaCnugfRAtBkzKScWfQyFTDPkgQVPegDBHrIucXzjYrxi,3.67,nordstrom,retail,"seattle, washington, united states",united states,Chinese,Adobe Systems Adobe Photoshop,Graphics or photo imaging software
228,228,Kylie Schafer,United States of America,Houston,7038854857,9431470103,n9ds2r89d4@gmail.com,vjp5z0bqye@outlook.com,20-02-2010,qcKzkhpsCwVYtNcKusjpTcVuP,#qKvrosh,QOgAGbKrLsVNTiPxKiscqDufaVhAZBIOWZcCoRLFkMokKeyudelXJJQKPncwMyjSJNqZGajwqXvanIxGvwihKajfvvwdxDEIAlVwIHLfZCcHIceZYmVdwdhBayFATdolcYEFqFSuJZRxpHgpJswRYvhdSbBfGkLGKpfgnbUolfCzuQSEvFRlUgRQojxTAxpbOevayyDNbTckOaOxEDlfNlddQqmpjUOnHpGhkSvUYxJDvFwURBLLaFXVzC,3.49,lifespan,hospital & health care,"providence, rhode island, united states",united states,Romanian,Adobe Systems Adobe Premiere Pro,Video creation and editing software
229,229,Katherine Beatty,United States of America,Los Angeles,8057170608,9857311451,eb9d53l5uy@gmail.com,bh3mlam0ht@outlook.com,18-09-1981,fKATenQFlpDBimixrtDlWTeLI,#KHXMSeQ,AyxhSgvXFTwJIKczUWGrYCEmdLOBTfqgGGkXdvDygjpWjTZoFsXPfAKmvmViJXWZxgDUrpUJOfiqExGlPFqbwcWPycCfnnrxYlWjKijbTqtkguCTtROySJgYxpVZiZjOFmxIYiFbmDrqfQUQMFBEPmwfMaUhjzRMFnDfHacYWNKrzTYwbVyvXpARdGdCNxPKxRMUvjdRLoIIRtBtqiLpiQyoVohgkHeXiqARXHSnUFcqEBZWftyLnIRUep,3.25,fedex,package/freight delivery,"memphis, tennessee, united states",united states,Arabic,AdRelevance,Data base reporting software
230,230,Melissa Bickel,United Kingdom,London,6763860764,6973739937,pul7f8dru1@gmail.com,vrc5q22rmj@outlook.com,24-02-2009,nbFCntwoYDPejzAXsYBMbkDFH,#TAalHHM,vjGYKbhvDUhdoTpNBEdrbwwnDrBhNeezoNqyBSmnPwjLnvIcoarbwpgujeyXyERcSgFzcnCAVOWrSqUqLlcowVfnJpZIyiGEmvdCIVhZvLVmzFckVoORlwjUhiWAQIzzZOxJcNTnLBVUDPtnFtZndqtPkEeRyxrVunbTfeOyIYoARhatTKhgxWnyoMynrlWFvMgDAEkCIDTaYfYmlspWwUpscjlBbiPxQrhDerQEoaUUIqFEUsYNcxRXgG,3.18,edward jones,financial services,"st. louis, missouri, united states",united states,English,Apple Final Cut Pro,Video creation and editing software
231,231,Rachel Boh,United States of America,Roseville,9308268284,8712415997,00r9lahq6y@gmail.com,9wm6gvc081@outlook.com,17-12-2003,DyTjrWUurUHQkHGQavxfkqXdf,#XCokACD,XBrsWKcVMSRsiFwYyOQsZklxwuNrPSkDFnRyTixmSdrOREYUUGfOeBpppRdcrGyGprMsHEdKQtaJFVzzCYNpAsfJyDgiPlDYbiyzSJLVdPzHCdLafEkAmGoViGjmltpoUxDCFHpWjoXCWaNQMIHKVLOOdyMSTznPksuQfAJFXWOBQBVPAsvDyDkctLZFYzAvKAPXwvJMtrZHbypBHERTWDQVcUMPtDeuCLkjNUivOiYlCznxdfDqziHNkO,3.85,particular,computer software,,,Latin,Apple iMovie,Video creation and editing software
232,232,Anna Yoshimura,China,Rizhao,8383864332,9405420968,hgdgo341z7@gmail.com,beev77hjxb@outlook.com,16-07-1967,IthTRyVmpxbIQnDEJzOCRMofU,#ERynGGO,doDevhzWplhWNuPgBoLgACTJmyTpDJdqKGLsKyixRCZfFDggHcjnmtAFbvgrFebNxbCZRfmTBTiGPQuZYUugIbprRCwYMmWvnBlVCokrjvFNTMcHFnAdNvTwHeNfmjxjaPcGjVsPHSAhiKXsVcWKoeBXRUPuUqQfeDYSGPPpkEwPedasKnGhScOavHKyqISOTFGPsjeSclGLvHdvCrZHwTSNIfFhFdOePEVKabUfxkjVSmpNxgSqDlzUDy,2.58,travelers,insurance,"new york, new york, united states",united states,Indonesian,Avid Media Composer,Video creation and editing software
233,233,Joseph Hazelton,United States of America,Oakland,8282608575,9507258520,cwihuveegt@gmail.com,xn4b6sgy6e@outlook.com,03-07-1985,ZuqhEqMiTQbHKHTBXKbaHKmmn,#bHkLkRW,JUJcJItafqTeGXuZBddEolvQFOniGCbtNZuZgBKjiwhmpTnsTIidGgJVeYdEIJApKpjSPIihzXtFRfjjVuhOmmapealhovZIJkkWTOVIoeOAQzYKkFTrVFbLmyjNaETMEUrpsBwLDDQjCqzLpJxRACCkelKDWKAuYPFBuNhBAMXspcGPiwddxwbQymYGoLAzyGlFBktLgjuSSGRAQyUABVdfxgHtzVFoEYeASfeBSbWIGQzPCKHHDQwvbB,3.5,fresher,education management,,,Russian,Brainworks,Enterprise resource planning ERP software
234,234,Tiffany Nguyen,Thailand,Bangkok,8542754369,9514215562,51gci79kve@gmail.com,3p3bgiskn5@outlook.com,06-10-2002,lFcTsHBJCQavcrbDaPJHltgDi,#rpzDGXI,ymoMPuDTRqPpTSJDSAOcIslQtyYLnlOuJUKttkLgTPKKHhwciWtMDZcOAnGRiWwjGiAXbbAayJHLbetvDsEeUojmIoqXgWzYsCjXsftDPmZIqgNiOHlTOKuCxzehEwaTULlSRsZKpvpMefxfgXLErKScapRgQhaLyfOAUdbNzGsDAlCQxuFKpwZcNKTiYXvgIohkivvGbNediTRuTlAHUBaMiaRLtYPobqBqfhNkETkqrwTexVvWqxoXkt,3.17,boehringer ingelheim,pharmaceuticals,"ingelheim, rheinland-pfalz, germany",germany,Latin,Business analysis software,Analytical or scientific software
235,235,Ryan Tyler,United States of America,Los Angeles,7151492986,9256617646,yteq7tmcq7@gmail.com,u7n91rvffd@outlook.com,16-04-2010,HoMfkOpPxigoPPBKreuGlcLNX,#AKHGItQ,pSCxTIwCyvGsCNDsdvwLwbwkBzcGrPQIcYFFlZRtJzhPEbGPSjkdUBUxrbWtIzRQePDFVgmZJrqYqcjXvgTWWEwNAXWdWchZoDTZgTTwrSEucUkMbbBDqIdKlfxWSfgqCmhSEQluKOgPVqcuOxrdOEWTCgzMrAgklZPdJOAhkyRiLuLCCWWpYIbocMQMymIFPcryXPSmgEGXJgwgISWgDbKRlnJVieBIQpIsdidOpdvIXbkBDFngKYgFUM,2.74,state street,financial services,"boston, massachusetts, united states",united states,English,Constant Contact,Customer relationship management CRM software
236,236,Max Flores,Mexico,Tijuana,7669088481,8491941697,cxwv8n3435@gmail.com,4b7w9p9eov@outlook.com,21-04-1986,BYLIIdKJxlCxjHTvjgJbPzAYU,#grJjBfk,NnJSGdZkkIapNkHHaoirsngCcHhxYGcONIQBWPHxGXNdUEZEWdeCOaXlIkYxbbEyjJXHCshIwulmrFVsvaREgUonSpOrtImWxOqDZfroAcVZpCYyEWmDwzODvQRdwXsbGwHMjfkVJHIkKdOUtXNUemFZLfBIpkhcHwiRRrRWZyOAuTZRCnIWNgmkuCYdfdwVPeKFYzCtNWVHhKNyRpkNzLlAhkiNxSeBirohrMEFTkHmNkthjnhLYbydzx,3.42,private,professional training & coaching,"prague, praha, czechia",czechia,Swedish,Customer relationship management CRM software,Customer relationship management CRM software
237,237,Veronica Tounzen,Mexico,Tijuana,9129397322,7252791626,mfqm66jnlo@gmail.com,tqbolliqx2@outlook.com,27-01-1964,rGLVbNABBAyGSGNxOMulnMlJO,#elDURse,UECRkENTwUQKJWwyuUyVzcQLjqYbmReXLYZrZyYUzECdKIUNCQLpWzLdAklYEVQRMoJIxcMrAltCWxjeIwZYGqNsjjasYdKkbISTvCNsWXxUdEvTHzCoxHIGqusHDBQbzwXECkQiHziWrKzcbzNzghGmAUoislYaKTXoaiXTjXlBAtWfCxAWFNTFHyXFjmytAQOlGBYNhThmEDnBqmBAzTchONXkgoVeUqZlvIeqWLVZfqqzgGjVsWXdgB,2.9,the walt disney company,entertainment,"burbank, california, united states",united states,English,Data visualization software,Analytical or scientific software
238,238,Haley Ingrim-Hyrup,United States of America,Fontana,7405069177,8794373111,q30yn11xfd@gmail.com,ito6hx4i8k@outlook.com,24-12-1972,JdqyijUzCwUbFogvWqUhdSZlR,#EKHUJsG,uUMrwYyQscztAfFEXtSUpHXOLSZHKlUnWEUXTVQBfKCxcWxsknNyCPqYPDvXuYelPSJEAxwHqDmEmdedlwEKPUVqmWKegZPPEMedioShvIeUxAAHfXZBSJOoHneZBymJQFxgpoSboCZbfPzzQblcfVHbgCqmXUnvTeEPLMBCogmSRIRXAHBAddmWydBFusUbNqJypJbpuIniQvfrMMKskzuIoSloMIKGCwLyBWgNCXJwgyMqFJhiGGfqbC,3.16,nielsen,information services,"new york, new york, united states",united states,Pushto,Data warehousing software,Document management software
239,239,Kayla Sandefur,United States of America,Los Angeles,8429768482,6899366035,85nui5bjyp@gmail.com,yxcmkzt0el@outlook.com,26-09-2010,JWmuHFypYjMQqfatPzzYeQVPF,#MQjNzdg,SByBzNFwMUECATmJITeupChHeUJwuQnOOEPOcvMuspBwZtCEkIxZtxbKVwgPWBTWrDwBHqkdofDqrRbwrUKKUVLkBWamSeeiKpRvRMNyRrFoxxBYyauEIlLFTKdQdctNXzAxIuhHQaOPBVRutDRPrtosbXObBlLRcNucROaoYKsdbsRAMjlqFwMIHyZjzRtlTIJsRHMyMiixnAgwwxndpmBqoGDurhzXtImZnohgTuDYfurQzferrVqvKL,3.78,emirates,airlines/aviation,"dubai, dubai, united arab emirates",united arab emirates,Tamil,Database software,Data base user interface and query software
240,240,Rylee Onstott,United States of America,Los Angeles,9385766374,8913540197,0asozxqiwk@gmail.com,gkwz43z55d@outlook.com,23-01-2006,yDmwZvefVmevKgzWFBLgvVBjF,#rChKAhV,yfREhfVaiMhOAjZQcLeeKMaZXmKYBVnzVQSyyaOeGbOrxOirxKTVgSLFLSpnzUgMDRpwtgksgBIaWykqUsFBSAtZbkLdxkLxBTJTjBSPwxszCVWesBSolHjlmnieMwFivJXBsVajIzDYiOZAEetGjxxJOLKSHxhAmIDBWmGGkOGNLPhTaVzTqcsSgkyuJnlFZasDIUacfcTaORaMQnqfBuBeyjxIGpekDFuNKfZsoisrPMDpbChjCqBnMt,2.72,lg electronics,consumer electronics,"seoul, seoul-t'ukpyolsi, south korea",south korea,Hindi,Experience in Software Webplanner,Project management software
241,241,Kelli De Bartolome,United States of America,San Francisco,8625362656,7561820816,wc1apumr3u@gmail.com,au6ztcgmqt@outlook.com,26-04-1975,GCElKJvWqpuPasrCBvfGhKDNi,#uYOaIzi,yvavMFyYjjcZwAXnYFaesQgouhlDHooNMWfeeIHzrXpJbdkaUaqanfQrWYcdgDTYaMDAPgqtJupMVtpKzRXKrJTGDVBDbynubCfAPFBIjKnaVeNeYITiAuyPtCbMFIhhXfHUDALFOGhmhrRcfjZdMsMZUFullXPljjvCYxRGJYSnTsDwBjffqVSkqDcIiKhahJAPJhcWlCXyJVzlzVDmXLtmOtZGWyWLWrcmWEwpLGDlIvrlAwRlojMRbR,2.81,bombardier,aviation & aerospace,"montréal, quebec, canada",canada,Estonian,Facebook,Web page creation and editing software
242,242,Thomas Chanlynn,United States of America,Bay Point,9178338310,7728412742,7tpoer1g2e@gmail.com,i0xou1h265@outlook.com,21-01-1995,pQWeHfBEeMMYvacuqxtZIfkki,#WMUZQfO,mlxjIOAlGlAQXHBYITZPsEArhFopYPOeXSNkLpSnXUJhOcHmbMsTgbmMuSxCtTpVVqlBaYzWxVUDVjCLcYapkpnGXCirBuCeXGVecnFwNIiEFBncIOpgZVEwhvhDmpHWgVuvAiPSoLPOeuzwRSTCnWDwEyAAIAtKsHrXIvsUgTuZxryybDsSuNzEoeCLqwoFyonggYpoVyaCaZdudeUgkhugsSORgMRBsLJxYijuHRpvyKGmnTcZEWodeQ,3.56,herbalife,"health, wellness and fitness","los angeles, california, united states",united states,Latin,Google AdWords,Sales and marketing software
243,243,Andrew Yelich,United States of America,Boulder,7808119646,8313600734,4d7j86dhy6@gmail.com,zn586z0503@outlook.com,14-12-2010,QdeXHsASHhAuJLGSndRyznJOr,#kucWkZy,eQACVgKWLgzhaZVKeVUtgudgEKKHBBaKYZxDJXFLwKMNItPaFxSysENWuLoqPxvRUXXduGSpIdOFMkDXzOhRTnvXNSpTlxtUAmLmcYMBaUzhrzWEdXbhsFuwCrOfUGjufVAZyZzOCuSYrUXWKHeESXUJJkPWzwsuZhANJuJTgYkugtYCmBzgwwFmcRcoyVfzgQOWbNhdNXBGiUKGtMEHyAFVUWKGHMaLHhdBcdnKgxnMobKFnIgCyGpDJj,3.3,northwestern mutual,financial services,"milwaukee, wisconsin, united states",united states,Russian,Google Analytics,Analytical or scientific software
244,244,Dimitri Castillo,Colombia,Dos Quebradas,9588767073,9843563317,2pjgh3jrw0@gmail.com,3iwmpligis@outlook.com,01-09-2015,QGYktmfcavFykyFSzlWSwpQNF,#Xjptfyd,MHESpWRJzSJDPFefiBlhCkSpkCLewTEjyXTyKaPgFvNmXnXWWhCWdOpmCISZlMpILhlRClQGDIxfKXGquuVeBWClgoRszWxaWVoDUzFzaKpJiLhidmaTzyEErMvUeplItuNchRvNkGnUkdgxyLAClgUyShegAAVlClJwVXkNjCbuFWbKTsNnJswHOjJNONVRmYNFxSUwlYpsiUHtEaMTEkzyiOKTlAEbNwZoABXfeRVNfNCHGLUwEgHOvl,4,valeo,automotive,"paris, île-de-france, france",france,Indonesian,Google DoubleClick,Business intelligence and data analysis software
